experiment,scenario,label_cs,description,repetition,seed,draws,tickets_sold_per_draw,prize_pool_share,jackpot_cap,jackpot_share,class11_share,class12_share,total_ticket_sales,total_prize_pool,total_actual_payout,total_actual_upper_tier_payout,jackpot_hits,jackpot_cap_hits,cap_reach_count,total_overflow_to_class2,total_overflow_to_class3,max_jackpot_fund_observed,final_jackpot_carryover,average_jackpot_available,average_total_payout,payout_std_dev,upper_tier_payout_std_dev,average_rollover_length,longest_rollover_length,average_time_to_cap
h3_prize_structure,structure_flatter,Nižší skewness,Plošší rozdělení s menším podílem jackpotu.,66,370491,1000,25000000,0.5,120000000.0,0.31,0.08750000000000001,0.233,50000000000.0,25000000000.0,22578700000.0,10941200000.0,174,79,11,571000000.0,0.0,120000000.0,108500000.0,43918500.0,22578700.0,20784393.214861963,20784393.214861963,5.581081081081081,31,16
h3_prize_structure,structure_flatter,Nižší skewness,Plošší rozdělení s menším podílem jackpotu.,67,370492,1000,25000000,0.5,120000000.0,0.31,0.08750000000000001,0.233,50000000000.0,25000000000.0,22548900000.0,10911400000.0,179,25,7,167500000.0,0.0,120000000.0,116250000.0,38523000.0,22548900.0,20843928.343524884,20843928.343524884,5.585034013605442,21,16
h3_prize_structure,structure_flatter,Nižší skewness,Plošší rozdělení s menším podílem jackpotu.,68,370493,1000,25000000,0.5,120000000.0,0.31,0.08750000000000001,0.233,50000000000.0,25000000000.0,22656200000.0,11018700000.0,168,63,11,447000000.0,0.0,120000000.0,38750000.0,43091250.0,22656200.0,21363800.49429408,21363800.49429408,5.698630136986301,40,16
h3_prize_structure,structure_flatter,Nižší skewness,Plošší rozdělení s menším podílem jackpotu.,69,370494,1000,25000000,0.5,120000000.0,0.31,0.08750000000000001,0.233,50000000000.0,25000000000.0,22671600000.0,11034100000.0,179,24,5,167250000.0,0.0,120000000.0,7750000.0,38534500.0,22671600.0,21126516.240024053,21126516.240024053,5.296774193548387,24,16
h3_prize_structure,structure_flatter,Nižší skewness,Plošší rozdělení s menším podílem jackpotu.,70,370495,1000,25000000,0.5,120000000.0,0.31,0.08750000000000001,0.233,50000000000.0,25000000000.0,22668250000.0,11030750000.0,180,47,8,334250000.0,0.0,120000000.0,38750000.0,40384250.0,22668250.0,20982744.20654982,20982744.20654982,5.290322580645161,30,16
h3_prize_structure,structure_flatter,Nižší skewness,Plošší rozdělení s menším podílem jackpotu.,71,370496,1000,25000000,0.5,120000000.0,0.31,0.08750000000000001,0.233,50000000000.0,25000000000.0,22652200000.0,11014700000.0,150,106,12,776500000.0,0.0,120000000.0,31000000.0,47953000.0,22652200.0,21303557.922563076,21303557.922563076,6.692913385826771,53,16
h3_prize_structure,structure_flatter,Nižší skewness,Plošší rozdělení s menším podílem jackpotu.,72,370497,1000,25000000,0.5,120000000.0,0.31,0.08750000000000001,0.233,50000000000.0,25000000000.0,22677025000.0,11039525000.0,157,84,8,621000000.0,0.0,120000000.0,0.0,46382000.0,22677025.0,21409524.982163314,21409524.982163314,6.198529411764706,62,16
h3_prize_structure,structure_flatter,Nižší skewness,Plošší rozdělení s menším podílem jackpotu.,73,370498,1000,25000000,0.5,120000000.0,0.31,0.08750000000000001,0.233,50000000000.0,25000000000.0,22623100000.0,10985600000.0,154,48,11,330750000.0,0.0,120000000.0,38750000.0,44158750.0,22623100.0,22439284.890343543,22439284.890343543,6.175182481751825,26,16
h3_prize_structure,structure_flatter,Nižší skewness,Plošší rozdělení s menším podílem jackpotu.,74,370499,1000,25000000,0.5,120000000.0,0.31,0.08750000000000001,0.233,50000000000.0,25000000000.0,22653200000.0,11015700000.0,151,105,13,765000000.0,0.0,120000000.0,15500000.0,48526750.0,22653200.0,21744310.744652268,21744310.744652268,6.335820895522388,37,16
h3_prize_structure,structure_flatter,Nižší skewness,Plošší rozdělení s menším podílem jackpotu.,75,370500,1000,25000000,0.5,120000000.0,0.31,0.08750000000000001,0.233,50000000000.0,25000000000.0,22618750000.0,10981250000.0,156,82,10,598000000.0,0.0,120000000.0,69750000.0,48157250.0,22618750.0,22288267.338164713,22288267.338164713,6.542635658914729,40,16
h3_prize_structure,structure_flatter,Nižší skewness,Plošší rozdělení s menším podílem jackpotu.,76,370501,1000,25000000,0.5,120000000.0,0.31,0.08750000000000001,0.233,50000000000.0,25000000000.0,22624437500.0,10986937500.0,170,72,11,516750000.0,0.0,120000000.0,54250000.0,44783500.0,22624437.5,21595272.06276512,21595272.06276512,5.804195804195804,26,16
h3_prize_structure,structure_flatter,Nižší skewness,Plošší rozdělení s menším podílem jackpotu.,77,370502,1000,25000000,0.5,120000000.0,0.31,0.08750000000000001,0.233,50000000000.0,25000000000.0,22605850000.0,10968350000.0,155,84,14,598500000.0,0.0,120000000.0,69750000.0,47723500.0,22605850.0,22309665.355569545,22309665.355569545,6.1678832116788325,30,16
h3_prize_structure,structure_flatter,Nižší skewness,Plošší rozdělení s menším podílem jackpotu.,78,370503,1000,25000000,0.5,120000000.0,0.31,0.08750000000000001,0.233,50000000000.0,25000000000.0,22676450000.0,11038950000.0,175,52,7,376750000.0,0.0,120000000.0,7750000.0,41143000.0,22676450.0,20918610.08522077,20918610.08522077,5.5,35,16
h3_prize_structure,structure_flatter,Nižší skewness,Plošší rozdělení s menším podílem jackpotu.,79,370504,1000,25000000,0.5,120000000.0,0.31,0.08750000000000001,0.233,50000000000.0,25000000000.0,22620987500.0,10983487500.0,158,73,12,520750000.0,0.0,120000000.0,54250000.0,46139750.0,22620987.5,22020103.64828226,22020103.64828226,6.427480916030534,27,16
h3_prize_structure,structure_flatter,Nižší skewness,Plošší rozdělení s menším podílem jackpotu.,80,370505,1000,25000000,0.5,120000000.0,0.31,0.08750000000000001,0.233,50000000000.0,25000000000.0,22637300000.0,10999800000.0,153,90,12,652500000.0,0.0,120000000.0,7750000.0,47071500.0,22637300.0,21795405.564246792,21795405.564246792,6.32089552238806,30,16
h3_prize_structure,structure_flatter,Nižší skewness,Plošší rozdělení s menším podílem jackpotu.,81,370506,1000,25000000,0.5,120000000.0,0.31,0.08750000000000001,0.233,50000000000.0,25000000000.0,22651350000.0,11013850000.0,178,90,14,645000000.0,0.0,120000000.0,23250000.0,44677000.0,22651350.0,21023911.759648822,21023911.759648822,5.591836734693878,37,16
h3_prize_structure,structure_flatter,Nižší skewness,Plošší rozdělení s menším podílem jackpotu.,82,370507,1000,25000000,0.5,120000000.0,0.31,0.08750000000000001,0.233,50000000000.0,25000000000.0,22674600000.0,11037100000.0,173,23,10,140750000.0,0.0,120000000.0,0.0,40054250.0,22674600.0,21901241.97026278,21901241.97026278,5.743055555555555,20,16
h3_prize_structure,structure_flatter,Nižší skewness,Plošší rozdělení s menším podílem jackpotu.,83,370508,1000,25000000,0.5,120000000.0,0.31,0.08750000000000001,0.233,50000000000.0,25000000000.0,22643300000.0,11005800000.0,168,62,9,446750000.0,0.0,120000000.0,38750000.0,43374000.0,22643300.0,21463201.534486882,21463201.534486882,6.028985507246377,27,16
h3_prize_structure,structure_flatter,Nižší skewness,Plošší rozdělení s menším podílem jackpotu.,84,370509,1000,25000000,0.5,120000000.0,0.31,0.08750000000000001,0.233,50000000000.0,25000000000.0,22655437500.0,11017937500.0,179,52,12,358000000.0,0.0,120000000.0,31000000.0,43054000.0,22655437.5,21854301.62095883,21854301.62095883,5.741258741258742,32,16
h3_prize_structure,structure_flatter,Nižší skewness,Plošší rozdělení s menším podílem jackpotu.,85,370510,1000,25000000,0.5,120000000.0,0.31,0.08750000000000001,0.233,50000000000.0,25000000000.0,22665700000.0,11028200000.0,151,58,13,400750000.0,0.0,120000000.0,7750000.0,45824000.0,22665700.0,22761981.20792652,22761981.20792652,6.383458646616542,26,16
h3_prize_structure,structure_flatter,Nižší skewness,Plošší rozdělení s menším podílem jackpotu.,86,370511,1000,25000000,0.5,120000000.0,0.31,0.08750000000000001,0.233,50000000000.0,25000000000.0,22685500000.0,11048000000.0,141,73,15,509500000.0,0.0,120000000.0,0.0,49050250.0,22685500.0,23273196.272751193,23273196.272751193,6.817460317460317,29,16
h3_prize_structure,structure_flatter,Nižší skewness,Plošší rozdělení s menším podílem jackpotu.,87,370512,1000,25000000,0.5,120000000.0,0.31,0.08750000000000001,0.233,50000000000.0,25000000000.0,22611300000.0,10973800000.0,176,64,8,466000000.0,0.0,120000000.0,77500000.0,42300250.0,22611300.0,20687478.51503416,20687478.51503416,5.6438356164383565,35,16
h3_prize_structure,structure_flatter,Nižší skewness,Plošší rozdělení s menším podílem jackpotu.,88,370513,1000,25000000,0.5,120000000.0,0.31,0.08750000000000001,0.233,50000000000.0,25000000000.0,22652750000.0,11015250000.0,165,49,12,334750000.0,0.0,120000000.0,54250000.0,43430250.0,22652750.0,22079508.711416114,22079508.711416114,6.094890510948905,27,16
h3_prize_structure,structure_flatter,Nižší skewness,Plošší rozdělení s menším podílem jackpotu.,89,370514,1000,25000000,0.5,120000000.0,0.31,0.08750000000000001,0.233,50000000000.0,25000000000.0,22669937500.0,11032437500.0,152,95,16,676250000.0,0.0,120000000.0,7750000.0,48679500.0,22669937.5,22222255.59888878,22222255.59888878,6.573643410852713,37,16
h3_prize_structure,structure_flatter,Nižší skewness,Plošší rozdělení s menším podílem jackpotu.,90,370515,1000,25000000,0.5,120000000.0,0.31,0.08750000000000001,0.233,50000000000.0,25000000000.0,22644600000.0,11007100000.0,163,59,5,438500000.0,0.0,120000000.0,31000000.0,42843000.0,22644600.0,21121392.0194669,21121392.0194669,6.154411764705882,45,16
h3_prize_structure,structure_flatter,Nižší skewness,Plošší rozdělení s menším podílem jackpotu.,91,370516,1000,25000000,0.5,120000000.0,0.31,0.08750000000000001,0.233,50000000000.0,25000000000.0,22622200000.0,10984700000.0,152,93,12,675750000.0,0.0,120000000.0,54250000.0,47400500.0,22622200.0,21661940.983208314,21661940.983208314,6.677165354330708,38,16
h3_prize_structure,structure_flatter,Nižší skewness,Plošší rozdělení s menším podílem jackpotu.,92,370517,1000,25000000,0.5,120000000.0,0.31,0.08750000000000001,0.233,50000000000.0,25000000000.0,22686350000.0,11048850000.0,179,29,6,202250000.0,0.0,120000000.0,7750000.0,39161750.0,22686350.0,21198541.722899243,21198541.722899243,5.366013071895424,26,16
h3_prize_structure,structure_flatter,Nižší skewness,Plošší rozdělení s menším podílem jackpotu.,93,370518,1000,25000000,0.5,120000000.0,0.31,0.08750000000000001,0.233,50000000000.0,25000000000.0,22687587500.0,11050087500.0,159,88,12,637000000.0,0.0,120000000.0,0.0,47033000.0,22687587.5,21862185.92881539,21862185.92881539,6.371212121212121,31,16
h3_prize_structure,structure_flatter,Nižší skewness,Plošší rozdělení s menším podílem jackpotu.,94,370519,1000,25000000,0.5,120000000.0,0.31,0.08750000000000001,0.233,50000000000.0,25000000000.0,22680750000.0,11043250000.0,172,83,11,602000000.0,0.0,120000000.0,0.0,44243500.0,22680750.0,20945008.162746083,20945008.162746083,5.710344827586207,54,16
h3_prize_structure,structure_flatter,Nižší skewness,Plošší rozdělení s menším podílem jackpotu.,95,370520,1000,25000000,0.5,120000000.0,0.31,0.08750000000000001,0.233,50000000000.0,25000000000.0,22645450000.0,11007950000.0,168,30,7,206250000.0,0.0,120000000.0,46500000.0,41269750.0,22645450.0,21934336.137606263,21934336.137606263,5.985611510791367,23,16
h3_prize_structure,structure_flatter,Nižší skewness,Plošší rozdělení s menším podílem jackpotu.,96,370521,1000,25000000,0.5,120000000.0,0.31,0.08750000000000001,0.233,50000000000.0,25000000000.0,22654800000.0,11017300000.0,162,112,9,834250000.0,0.0,120000000.0,15500000.0,47591500.0,22654800.0,20844256.80997046,20844256.80997046,6.253731343283582,53,16
h3_prize_structure,structure_flatter,Nižší skewness,Plošší rozdělení s menším podílem jackpotu.,97,370522,1000,25000000,0.5,120000000.0,0.31,0.08750000000000001,0.233,50000000000.0,25000000000.0,22676750000.0,11039250000.0,155,111,15,804000000.0,0.0,120000000.0,0.0,49092000.0,22676750.0,21697892.68425623,21697892.68425623,6.353383458646617,31,16
h3_prize_structure,structure_flatter,Nižší skewness,Plošší rozdělení s menším podílem jackpotu.,98,370523,1000,25000000,0.5,120000000.0,0.31,0.08750000000000001,0.233,50000000000.0,25000000000.0,22664850000.0,11027350000.0,173,57,11,400500000.0,0.0,120000000.0,0.0,43254750.0,22664850.0,21727462.96688824,21727462.96688824,5.992753623188406,31,16
h3_prize_structure,structure_flatter,Nižší skewness,Plošší rozdělení s menším podílem jackpotu.,99,370524,1000,25000000,0.5,120000000.0,0.31,0.08750000000000001,0.233,50000000000.0,25000000000.0,22575700000.0,10938200000.0,161,54,10,381000000.0,0.0,120000000.0,108500000.0,43332500.0,22575700.0,21625276.05627267,21625276.05627267,6.0359712230215825,27,16
h3_prize_structure,structure_flatter,Nižší skewness,Plošší rozdělení s menším podílem jackpotu.,100,370525,1000,25000000,0.5,120000000.0,0.31,0.08750000000000001,0.233,50000000000.0,25000000000.0,22665700000.0,11028200000.0,181,43,9,299500000.0,0.0,120000000.0,7750000.0,40776250.0,22665700.0,21364169.501995627,21364169.501995627,5.6875,26,16
h3_prize_structure,structure_flatter,Nižší skewness,Plošší rozdělení s menším podílem jackpotu.,101,370526,1000,25000000,0.5,120000000.0,0.31,0.08750000000000001,0.233,50000000000.0,25000000000.0,22653200000.0,11015700000.0,156,81,9,594000000.0,0.0,120000000.0,15500000.0,46080250.0,22653200.0,21559652.70499504,21559652.70499504,6.442748091603053,36,16
h3_prize_structure,structure_flatter,Nižší skewness,Plošší rozdělení s menším podílem jackpotu.,102,370527,1000,25000000,0.5,120000000.0,0.31,0.08750000000000001,0.233,50000000000.0,25000000000.0,22673750000.0,11036250000.0,175,73,10,528250000.0,0.0,120000000.0,0.0,44411250.0,22673750.0,21438475.88886626,21438475.88886626,6.0661764705882355,30,16
h3_prize_structure,structure_flatter,Nižší skewness,Plošší rozdělení s menším podílem jackpotu.,103,370528,1000,25000000,0.5,120000000.0,0.31,0.08750000000000001,0.233,50000000000.0,25000000000.0,22667400000.0,11029900000.0,159,64,11,454750000.0,0.0,120000000.0,23250000.0,45761000.0,22667400.0,22323552.970797457,22323552.970797457,6.323308270676692,31,16
h3_prize_structure,structure_flatter,Nižší skewness,Plošší rozdělení s menším podílem jackpotu.,104,370529,1000,25000000,0.5,120000000.0,0.31,0.08750000000000001,0.233,50000000000.0,25000000000.0,22656200000.0,11018700000.0,171,46,10,319000000.0,0.0,120000000.0,46500000.0,42775500.0,22656200.0,21928367.963895533,21928367.963895533,5.838028169014085,30,16
h3_prize_structure,structure_flatter,Nižší skewness,Plošší rozdělení s menším podílem jackpotu.,105,370530,1000,25000000,0.5,120000000.0,0.31,0.08750000000000001,0.233,50000000000.0,25000000000.0,22572887500.0,10935387500.0,177,37,6,264250000.0,0.0,120000000.0,120000000.0,39494000.0,22572887.5,20602939.2337257,20602939.2337257,5.450331125827814,27,16
h3_prize_structure,structure_flatter,Nižší skewness,Plošší rozdělení s menším podílem jackpotu.,106,370531,1000,25000000,0.5,120000000.0,0.31,0.08750000000000001,0.233,50000000000.0,25000000000.0,22664700000.0,11027200000.0,155,57,12,396750000.0,0.0,120000000.0,7750000.0,44816500.0,22664700.0,22342959.045524836,22342959.045524836,6.401515151515151,25,16
h3_prize_structure,structure_flatter,Nižší skewness,Plošší rozdělení s menším podílem jackpotu.,107,370532,1000,25000000,0.5,120000000.0,0.31,0.08750000000000001,0.233,50000000000.0,25000000000.0,22665700000.0,11028200000.0,159,83,14,590750000.0,0.0,120000000.0,15500000.0,47944500.0,22665700.0,22505900.637610573,22505900.637610573,6.371212121212121,32,16
h3_prize_structure,structure_flatter,Nižší skewness,Plošší rozdělení s menším podílem jackpotu.,108,370533,1000,25000000,0.5,120000000.0,0.31,0.08750000000000001,0.233,50000000000.0,25000000000.0,22676450000.0,11038950000.0,161,27,9,175500000.0,0.0,120000000.0,15500000.0,42188750.0,22676450.0,22504964.405603934,22504964.405603934,6.124087591240876,21,16
h3_prize_structure,structure_flatter,Nižší skewness,Plošší rozdělení s menším podílem jackpotu.,109,370534,1000,25000000,0.5,120000000.0,0.31,0.08750000000000001,0.233,50000000000.0,25000000000.0,22617450000.0,10979950000.0,190,30,7,206250000.0,0.0,120000000.0,85250000.0,39231500.0,22617450.0,21102636.39921562,21102636.39921562,5.364238410596027,27,16
h3_prize_structure,structure_flatter,Nižší skewness,Plošší rozdělení s menším podílem jackpotu.,110,370535,1000,25000000,0.5,120000000.0,0.31,0.08750000000000001,0.233,50000000000.0,25000000000.0,22629550000.0,10992050000.0,168,74,12,528500000.0,0.0,120000000.0,31000000.0,43849500.0,22629550.0,21239589.433355343,21239589.433355343,5.859154929577465,31,16
h3_prize_structure,structure_flatter,Nižší skewness,Plošší rozdělení s menším podílem jackpotu.,111,370536,1000,25000000,0.5,120000000.0,0.31,0.08750000000000001,0.233,50000000000.0,25000000000.0,22655887500.0,11018387500.0,157,73,15,509500000.0,0.0,120000000.0,0.0,45609250.0,22655887.5,22164601.65993501,22164601.65993501,6.2444444444444445,26,16
h3_prize_structure,structure_flatter,Nižší skewness,Plošší rozdělení s menším podílem jackpotu.,112,370537,1000,25000000,0.5,120000000.0,0.31,0.08750000000000001,0.233,50000000000.0,25000000000.0,22670850000.0,11033350000.0,174,61,10,435250000.0,0.0,120000000.0,0.0,42366750.0,22670850.0,21112594.17450873,21112594.17450873,5.619047619047619,29,16
h3_prize_structure,structure_flatter,Nižší skewness,Plošší rozdělení s menším podílem jackpotu.,113,370538,1000,25000000,0.5,120000000.0,0.31,0.08750000000000001,0.233,50000000000.0,25000000000.0,22658800000.0,11021300000.0,185,37,7,260500000.0,0.0,120000000.0,15500000.0,38072000.0,22658800.0,20425215.11661505,20425215.11661505,5.1257861635220126,30,16
h3_prize_structure,structure_flatter,Nižší skewness,Plošší rozdělení s menším podílem jackpotu.,114,370539,1000,25000000,0.5,120000000.0,0.31,0.08750000000000001,0.233,50000000000.0,25000000000.0,22675900000.0,11038400000.0,178,60,12,420000000.0,0.0,120000000.0,0.0,42092000.0,22675900.0,21208003.776640553,21208003.776640553,5.591836734693878,28,16
h3_prize_structure,structure_flatter,Nižší skewness,Plošší rozdělení s menším podílem jackpotu.,115,370540,1000,25000000,0.5,120000000.0,0.31,0.08750000000000001,0.233,50000000000.0,25000000000.0,22643300000.0,11005800000.0,178,117,15,850500000.0,0.0,120000000.0,0.0,47983000.0,22643300.0,21062461.159845494,21062461.159845494,5.829787234042553,39,16
h3_prize_structure,structure_flatter,Nižší skewness,Plošší rozdělení s menším podílem jackpotu.,116,370541,1000,25000000,0.5,120000000.0,0.31,0.08750000000000001,0.233,50000000000.0,25000000000.0,22654500000.0,11017000000.0,159,82,14,583000000.0,0.0,120000000.0,7750000.0,46731750.0,22654500.0,22096158.144573458,22096158.144573458,6.276119402985074,29,16
h3_prize_structure,structure_flatter,Nižší skewness,Plošší rozdělení s menším podílem jackpotu.,117,370542,1000,25000000,0.5,120000000.0,0.31,0.08750000000000001,0.233,50000000000.0,25000000000.0,22663950000.0,11026450000.0,156,80,11,578750000.0,0.0,120000000.0,23250000.0,46913750.0,22663950.0,22054243.421561755,22054243.421561755,6.442748091603053,29,16
h3_prize_structure,structure_flatter,Nižší skewness,Plošší rozdělení s menším podílem jackpotu.,118,370543,1000,25000000,0.5,120000000.0,0.31,0.08750000000000001,0.233,50000000000.0,25000000000.0,22614750000.0,10977250000.0,151,84,11,609750000.0,0.0,120000000.0,62000000.0,47711500.0,22614750.0,22145061.97637523,22145061.97637523,6.431818181818182,33,16
h3_prize_structure,structure_flatter,Nižší skewness,Plošší rozdělení s menším podílem jackpotu.,119,370544,1000,25000000,0.5,120000000.0,0.31,0.08750000000000001,0.233,50000000000.0,25000000000.0,22678237500.0,11040737500.0,160,74,11,532250000.0,0.0,120000000.0,15500000.0,44721250.0,22678237.5,21492144.124071095,21492144.124071095,5.957446808510638,28,16
h3_prize_structure,structure_flatter,Nižší skewness,Plošší rozdělení s menším podílem jackpotu.,120,370545,1000,25000000,0.5,120000000.0,0.31,0.08750000000000001,0.233,50000000000.0,25000000000.0,22665700000.0,11028200000.0,160,44,7,314750000.0,0.0,120000000.0,15500000.0,42787000.0,22665700.0,21895838.38335495,21895838.38335495,5.957446808510638,28,16
h3_prize_structure,structure_flatter,Nižší skewness,Plošší rozdělení s menším podílem jackpotu.,121,370546,1000,25000000,0.5,120000000.0,0.31,0.08750000000000001,0.233,50000000000.0,25000000000.0,22639387500.0,11001887500.0,149,101,16,722750000.0,0.0,120000000.0,0.0,50337250.0,22639387.5,22749074.734614894,22749074.734614894,6.808,35,16
h3_prize_structure,structure_flatter,Nižší skewness,Plošší rozdělení s menším podílem jackpotu.,122,370547,1000,25000000,0.5,120000000.0,0.31,0.08750000000000001,0.233,50000000000.0,25000000000.0,22658250000.0,11020750000.0,155,54,10,381000000.0,0.0,120000000.0,15500000.0,44936750.0,22658250.0,22388575.645572007,22388575.645572007,6.401515151515151,33,16
h3_prize_structure,structure_flatter,Nižší skewness,Plošší rozdělení s menším podílem jackpotu.,123,370548,1000,25000000,0.5,120000000.0,0.31,0.08750000000000001,0.233,50000000000.0,25000000000.0,22620900000.0,10983400000.0,162,71,13,501500000.0,0.0,120000000.0,77500000.0,45485250.0,22620900.0,21945513.73720834,21945513.73720834,6.396946564885496,36,16
h3_prize_structure,structure_flatter,Nižší skewness,Plošší rozdělení s menším podílem jackpotu.,124,370549,1000,25000000,0.5,120000000.0,0.31,0.08750000000000001,0.233,50000000000.0,25000000000.0,22657887500.0,11020387500.0,165,58,8,419500000.0,0.0,120000000.0,23250000.0,42634250.0,22657887.5,21267842.25523581,21267842.25523581,5.680272108843537,34,16
h3_prize_structure,structure_flatter,Nižší skewness,Plošší rozdělení s menším podílem jackpotu.,125,370550,1000,25000000,0.5,120000000.0,0.31,0.08750000000000001,0.233,50000000000.0,25000000000.0,22672150000.0,11034650000.0,182,45,11,307500000.0,0.0,120000000.0,0.0,40667750.0,22672150.0,21260287.906740587,21260287.906740587,5.489932885906041,28,16
h3_prize_structure,structure_flatter,Nižší skewness,Plošší rozdělení s menším podílem jackpotu.,126,370551,1000,25000000,0.5,120000000.0,0.31,0.08750000000000001,0.233,50000000000.0,25000000000.0,22639450000.0,11001950000.0,184,48,7,345750000.0,0.0,120000000.0,7750000.0,40934250.0,22639450.0,20977994.68961464,20977994.68961464,5.476510067114094,28,16
h3_prize_structure,structure_flatter,Nižší skewness,Plošší rozdělení s menším podílem jackpotu.,127,370552,1000,25000000,0.5,120000000.0,0.31,0.08750000000000001,0.233,50000000000.0,25000000000.0,22663500000.0,11026000000.0,162,59,11,416000000.0,0.0,120000000.0,46500000.0,44913000.0,22663500.0,22215465.73335792,22215465.73335792,6.253731343283582,29,16
h3_prize_structure,structure_flatter,Nižší skewness,Plošší rozdělení s menším podílem jackpotu.,128,370553,1000,25000000,0.5,120000000.0,0.31,0.08750000000000001,0.233,50000000000.0,25000000000.0,22663550000.0,11026050000.0,179,32,8,218000000.0,0.0,120000000.0,7750000.0,39708000.0,22663550.0,21411230.55542348,21411230.55542348,5.510067114093959,21,16
h3_prize_structure,structure_flatter,Nižší skewness,Plošší rozdělení s menším podílem jackpotu.,129,370554,1000,25000000,0.5,120000000.0,0.31,0.08750000000000001,0.233,50000000000.0,25000000000.0,22621350000.0,10983850000.0,174,18,7,113250000.0,0.0,120000000.0,62000000.0,38760250.0,22621350.0,21482764.525951963,21482764.525951963,5.581081081081081,20,16
h3_prize_structure,structure_flatter,Nižší skewness,Plošší rozdělení s menším podílem jackpotu.,130,370555,1000,25000000,0.5,120000000.0,0.31,0.08750000000000001,0.233,50000000000.0,25000000000.0,22715600000.0,11078100000.0,146,144,15,1059750000.0,0.0,120000000.0,0.0,53160500.0,22715600.0,21841750.768654056,21841750.768654056,7.116666666666666,36,16
h3_prize_structure,structure_flatter,Nižší skewness,Plošší rozdělení s menším podílem jackpotu.,131,370556,1000,25000000,0.5,120000000.0,0.31,0.08750000000000001,0.233,50000000000.0,25000000000.0,22675150000.0,11037650000.0,178,39,5,283500000.0,0.0,120000000.0,15500000.0,40404250.0,22675150.0,21121073.599073984,21121073.599073984,5.554054054054054,43,16
h3_prize_structure,structure_flatter,Nižší skewness,Plošší rozdělení s menším podílem jackpotu.,132,370557,1000,25000000,0.5,120000000.0,0.31,0.08750000000000001,0.233,50000000000.0,25000000000.0,22526287500.0,10888787500.0,165,67,14,466750000.0,0.0,120000000.0,120000000.0,45117750.0,22526287.5,21814633.657790218,21814633.657790218,5.964285714285714,25,16
h3_prize_structure,structure_flatter,Nižší skewness,Plošší rozdělení s menším podílem jackpotu.,133,370558,1000,25000000,0.5,120000000.0,0.31,0.08750000000000001,0.233,50000000000.0,25000000000.0,22671787500.0,11034287500.0,171,43,12,288250000.0,0.0,120000000.0,15500000.0,43500750.0,22671787.5,22481093.65024517,22481093.65024517,5.879432624113475,24,16
h3_prize_structure,structure_flatter,Nižší skewness,Plošší rozdělení s menším podílem jackpotu.,134,370559,1000,25000000,0.5,120000000.0,0.31,0.08750000000000001,0.233,50000000000.0,25000000000.0,22652350000.0,11014850000.0,156,46,11,315250000.0,0.0,120000000.0,15500000.0,44608500.0,22652350.0,22686137.550881155,22686137.550881155,6.645669291338582,23,16
h3_prize_structure,structure_flatter,Nižší skewness,Plošší rozdělení s menším podílem jackpotu.,135,370560,1000,25000000,0.5,120000000.0,0.31,0.08750000000000001,0.233,50000000000.0,25000000000.0,22630337500.0,10992837500.0,153,98,17,695750000.0,0.0,120000000.0,46500000.0,49772000.0,22630337.5,22604883.593868468,22604883.593868468,6.830645161290323,41,16
h3_prize_structure,structure_flatter,Nižší skewness,Plošší rozdělení s menším podílem jackpotu.,136,370561,1000,25000000,0.5,120000000.0,0.31,0.08750000000000001,0.233,50000000000.0,25000000000.0,22642475000.0,11004975000.0,152,76,15,532750000.0,0.0,120000000.0,23250000.0,48317500.0,22642475.0,22917441.091598228,22917441.091598228,6.677165354330708,38,16
h3_prize_structure,structure_flatter,Nižší skewness,Plošší rozdělení s menším podílem jackpotu.,137,370562,1000,25000000,0.5,120000000.0,0.31,0.08750000000000001,0.233,50000000000.0,25000000000.0,22638150000.0,11000650000.0,168,42,9,291750000.0,0.0,120000000.0,23250000.0,42198500.0,22638150.0,21839877.336594637,21839877.336594637,5.942857142857143,27,16
h3_prize_structure,structure_flatter,Nižší skewness,Plošší rozdělení s menším podílem jackpotu.,138,370563,1000,25000000,0.5,120000000.0,0.31,0.08750000000000001,0.233,50000000000.0,25000000000.0,22611050000.0,10973550000.0,157,72,11,516750000.0,0.0,120000000.0,7750000.0,45744500.0,22611050.0,21984719.36135415,21984719.36135415,6.153284671532846,36,16
h3_prize_structure,structure_flatter,Nižší skewness,Plošší rozdělení s menším podílem jackpotu.,139,370564,1000,25000000,0.5,120000000.0,0.31,0.08750000000000001,0.233,50000000000.0,25000000000.0,22675600000.0,11038100000.0,162,45,12,303750000.0,0.0,120000000.0,0.0,43748500.0,22675600.0,22474308.10147445,22474308.10147445,5.985714285714286,24,16
h3_prize_structure,structure_flatter,Nižší skewness,Plošší rozdělení s menším podílem jackpotu.,140,370565,1000,25000000,0.5,120000000.0,0.31,0.08750000000000001,0.233,50000000000.0,25000000000.0,22667575000.0,11030075000.0,186,41,13,269000000.0,0.0,120000000.0,0.0,40606500.0,22667575.0,21607595.514815502,21607595.514815502,5.0875,21,16
h3_prize_structure,structure_flatter,Nižší skewness,Plošší rozdělení s menším podílem jackpotu.,141,370566,1000,25000000,0.5,120000000.0,0.31,0.08750000000000001,0.233,50000000000.0,25000000000.0,22650200000.0,11012700000.0,149,80,14,567500000.0,0.0,120000000.0,0.0,47793750.0,22650200.0,22445732.555655207,22445732.555655207,6.398496240601504,33,16
