experiment,scenario,label_cs,description,repetition,seed,draws,tickets_sold_per_draw,prize_pool_share,jackpot_cap,total_ticket_sales,total_prize_pool,total_actual_payout,total_actual_upper_tier_payout,jackpot_hits,jackpot_cap_hits,cap_reach_count,total_overflow_to_class2,total_overflow_to_class3,max_jackpot_fund_observed,final_jackpot_carryover,average_jackpot_available,average_total_payout,payout_std_dev,upper_tier_payout_std_dev,average_rollover_length,longest_rollover_length,average_time_to_cap
h2_jackpot_cap,cap_150m,150 mil. €,Vyšší strop jackpotu 150 mil. €.,52,270477,1000,25000000,0.5,150000000.0,50000000000.0,25000000000.0,22576700000.0,12189200000.0,178,13,4,93000000.0,0.0,150000000.0,126000000.0,44613000.0,22576700.0,24658004.017154347,24658004.017154347,5.303225806451613,20,17
h2_jackpot_cap,cap_150m,150 mil. €,Vyšší strop jackpotu 150 mil. €.,53,270478,1000,25000000,0.5,150000000.0,50000000000.0,25000000000.0,22691550000.0,12304050000.0,181,40,7,318000000.0,0.0,150000000.0,0.0,45918000.0,22691550.0,24181867.196258854,24181867.196258854,5.3881578947368425,33,17
h2_jackpot_cap,cap_150m,150 mil. €,Vyšší strop jackpotu 150 mil. €.,54,270479,1000,25000000,0.5,150000000.0,50000000000.0,25000000000.0,22616950000.0,12229450000.0,154,40,12,288000000.0,0.0,150000000.0,72000000.0,52503000.0,22616950.0,26808554.70176451,26808554.70176451,6.507692307692308,25,17
h2_jackpot_cap,cap_150m,150 mil. €,Vyšší strop jackpotu 150 mil. €.,55,270480,1000,25000000,0.5,150000000.0,50000000000.0,25000000000.0,22693700000.0,12306200000.0,174,61,11,483000000.0,0.0,150000000.0,9000000.0,51960000.0,22693700.0,25537480.794119064,25537480.794119064,5.736111111111111,34,17
h2_jackpot_cap,cap_150m,150 mil. €,Vyšší strop jackpotu 150 mil. €.,56,270481,1000,25000000,0.5,150000000.0,50000000000.0,25000000000.0,22626400000.0,12238900000.0,172,36,6,288000000.0,0.0,150000000.0,72000000.0,49158000.0,22626400.0,25436077.980695058,25436077.980695058,5.75,26,17
h2_jackpot_cap,cap_150m,150 mil. €,Vyšší strop jackpotu 150 mil. €.,57,270482,1000,25000000,0.5,150000000.0,50000000000.0,25000000000.0,22665350000.0,12277850000.0,161,40,12,288000000.0,0.0,150000000.0,9000000.0,51864000.0,22665350.0,26627873.213561386,26627873.213561386,5.992857142857143,23,17
h2_jackpot_cap,cap_150m,150 mil. €,Vyšší strop jackpotu 150 mil. €.,58,270483,1000,25000000,0.5,150000000.0,50000000000.0,25000000000.0,22711300000.0,12323800000.0,175,25,6,189000000.0,0.0,150000000.0,0.0,46716000.0,22711300.0,25195084.9831867,25195084.9831867,5.729166666666667,26,17
h2_jackpot_cap,cap_150m,150 mil. €,Vyšší strop jackpotu 150 mil. €.,59,270484,1000,25000000,0.5,150000000.0,50000000000.0,25000000000.0,22517050000.0,12129550000.0,144,53,15,387000000.0,0.0,150000000.0,150000000.0,56001000.0,22517050.0,27229202.64711216,27229202.64711216,6.903225806451613,25,17
h2_jackpot_cap,cap_150m,150 mil. €,Vyšší strop jackpotu 150 mil. €.,60,270485,1000,25000000,0.5,150000000.0,50000000000.0,25000000000.0,22700150000.0,12312650000.0,154,89,10,741000000.0,0.0,150000000.0,9000000.0,58065000.0,22700150.0,26234135.062500156,26234135.062500156,6.507692307692308,58,17
h2_jackpot_cap,cap_150m,150 mil. €,Vyšší strop jackpotu 150 mil. €.,61,270486,1000,25000000,0.5,150000000.0,50000000000.0,25000000000.0,22641437500.0,12253937500.0,168,79,10,651000000.0,0.0,150000000.0,27000000.0,54351000.0,22641437.5,25456705.636037115,25456705.636037115,6.208955223880597,40,17
h2_jackpot_cap,cap_150m,150 mil. €,Vyšší strop jackpotu 150 mil. €.,62,270487,1000,25000000,0.5,150000000.0,50000000000.0,25000000000.0,22682950000.0,12295450000.0,160,110,14,906000000.0,0.0,150000000.0,0.0,58293000.0,22682950.0,25436090.73339494,25436090.73339494,6.131386861313868,39,17
h2_jackpot_cap,cap_150m,150 mil. €,Vyšší strop jackpotu 150 mil. €.,63,270488,1000,25000000,0.5,150000000.0,50000000000.0,25000000000.0,22673100000.0,12285600000.0,162,26,7,192000000.0,0.0,150000000.0,18000000.0,48957000.0,22673100.0,26062109.87986199,26062109.87986199,6.028776978417266,22,17
h2_jackpot_cap,cap_150m,150 mil. €,Vyšší strop jackpotu 150 mil. €.,64,270489,1000,25000000,0.5,150000000.0,50000000000.0,25000000000.0,22515350000.0,12127850000.0,148,61,13,471000000.0,0.0,150000000.0,150000000.0,57159000.0,22515350.0,26995450.29958752,26995450.29958752,7.041322314049586,34,17
h2_jackpot_cap,cap_150m,150 mil. €,Vyšší strop jackpotu 150 mil. €.,65,270490,1000,25000000,0.5,150000000.0,50000000000.0,25000000000.0,22584250000.0,12196750000.0,137,74,12,594000000.0,0.0,150000000.0,45000000.0,57855000.0,22584250.0,26985978.571056116,26985978.571056116,7.2521008403361344,34,17
h2_jackpot_cap,cap_150m,150 mil. €,Vyšší strop jackpotu 150 mil. €.,66,270491,1000,25000000,0.5,150000000.0,50000000000.0,25000000000.0,22653800000.0,12266300000.0,157,40,7,318000000.0,0.0,150000000.0,18000000.0,49581000.0,22653800.0,25558812.09211414,25558812.09211414,5.695945945945946,35,17
h2_jackpot_cap,cap_150m,150 mil. €,Vyšší strop jackpotu 150 mil. €.,67,270492,1000,25000000,0.5,150000000.0,50000000000.0,25000000000.0,22630700000.0,12243200000.0,161,52,10,408000000.0,0.0,150000000.0,63000000.0,50985000.0,22630700.0,25584187.74379988,25584187.74379988,5.786206896551724,31,17
h2_jackpot_cap,cap_150m,150 mil. €,Vyšší strop jackpotu 150 mil. €.,68,270493,1000,25000000,0.5,150000000.0,50000000000.0,25000000000.0,22661050000.0,12273550000.0,146,56,11,438000000.0,0.0,150000000.0,18000000.0,55602000.0,22661050.0,27140429.812320586,27140429.812320586,6.887096774193548,33,17
h2_jackpot_cap,cap_150m,150 mil. €,Vyšší strop jackpotu 150 mil. €.,69,270494,1000,25000000,0.5,150000000.0,50000000000.0,25000000000.0,22661050000.0,12273550000.0,158,45,7,363000000.0,0.0,150000000.0,9000000.0,51105000.0,22661050.0,25782465.560871016,25782465.560871016,6.057553956834532,30,17
h2_jackpot_cap,cap_150m,150 mil. €,Vyšší strop jackpotu 150 mil. €.,70,270495,1000,25000000,0.5,150000000.0,50000000000.0,25000000000.0,22655550000.0,12268050000.0,164,70,13,552000000.0,0.0,150000000.0,36000000.0,55719000.0,22655550.0,26553687.06408773,26553687.06408773,6.53125,32,17
h2_jackpot_cap,cap_150m,150 mil. €,Vyšší strop jackpotu 150 mil. €.,71,270496,1000,25000000,0.5,150000000.0,50000000000.0,25000000000.0,22620350000.0,12232850000.0,174,16,4,120000000.0,0.0,150000000.0,54000000.0,45774000.0,22620350.0,25120336.151761584,25120336.151761584,5.543624161073826,22,17
h2_jackpot_cap,cap_150m,150 mil. €,Vyšší strop jackpotu 150 mil. €.,72,270497,1000,25000000,0.5,150000000.0,50000000000.0,25000000000.0,22616450000.0,12228950000.0,148,85,10,705000000.0,0.0,150000000.0,54000000.0,57078000.0,22616450.0,26070935.865394246,26070935.865394246,6.5038167938931295,35,17
h2_jackpot_cap,cap_150m,150 mil. €,Vyšší strop jackpotu 150 mil. €.,73,270498,1000,25000000,0.5,150000000.0,50000000000.0,25000000000.0,22595500000.0,12208000000.0,162,71,11,573000000.0,0.0,150000000.0,90000000.0,54450000.0,22595500.0,25874622.794352,25874622.794352,6.396946564885496,31,17
h2_jackpot_cap,cap_150m,150 mil. €,Vyšší strop jackpotu 150 mil. €.,74,270499,1000,25000000,0.5,150000000.0,50000000000.0,25000000000.0,22668437500.0,12280937500.0,177,40,8,312000000.0,0.0,150000000.0,9000000.0,48117000.0,22668437.5,25109040.10938777,25109040.10938777,5.2756410256410255,24,17
h2_jackpot_cap,cap_150m,150 mil. €,Vyšší strop jackpotu 150 mil. €.,75,270500,1000,25000000,0.5,150000000.0,50000000000.0,25000000000.0,22704850000.0,12317350000.0,178,47,9,369000000.0,0.0,150000000.0,0.0,49575000.0,22704850.0,25306250.88742898,25306250.88742898,5.63013698630137,34,17
h2_jackpot_cap,cap_150m,150 mil. €,Vyšší strop jackpotu 150 mil. €.,76,270501,1000,25000000,0.5,150000000.0,50000000000.0,25000000000.0,22658050000.0,12270550000.0,167,24,6,180000000.0,0.0,150000000.0,0.0,49302000.0,22658050.0,26169363.532525968,26169363.532525968,6.2631578947368425,21,17
h2_jackpot_cap,cap_150m,150 mil. €,Vyšší strop jackpotu 150 mil. €.,77,270502,1000,25000000,0.5,150000000.0,50000000000.0,25000000000.0,22626000000.0,12238500000.0,155,58,6,486000000.0,0.0,150000000.0,63000000.0,52980000.0,22626000.0,25680396.68696728,25680396.68696728,6.5,44,17
h2_jackpot_cap,cap_150m,150 mil. €,Vyšší strop jackpotu 150 mil. €.,78,270503,1000,25000000,0.5,150000000.0,50000000000.0,25000000000.0,22664950000.0,12277450000.0,174,54,7,444000000.0,0.0,150000000.0,9000000.0,51042000.0,22664950.0,25341613.484494235,25341613.484494235,5.776223776223776,30,17
h2_jackpot_cap,cap_150m,150 mil. €,Vyšší strop jackpotu 150 mil. €.,79,270504,1000,25000000,0.5,150000000.0,50000000000.0,25000000000.0,22658225000.0,12270725000.0,153,78,15,612000000.0,0.0,150000000.0,18000000.0,57204000.0,22658225.0,26784526.692885112,26784526.692885112,6.669291338582677,38,17
h2_jackpot_cap,cap_150m,150 mil. €,Vyšší strop jackpotu 150 mil. €.,80,270505,1000,25000000,0.5,150000000.0,50000000000.0,25000000000.0,22663700000.0,12276200000.0,172,48,8,384000000.0,0.0,150000000.0,0.0,51585000.0,22663700.0,25885290.172412593,25885290.172412593,6.043795620437956,27,17
h2_jackpot_cap,cap_150m,150 mil. €,Vyšší strop jackpotu 150 mil. €.,81,270506,1000,25000000,0.5,150000000.0,50000000000.0,25000000000.0,22490037500.0,12102537500.0,162,47,9,369000000.0,0.0,150000000.0,150000000.0,53112000.0,22490037.5,26153994.477992147,26153994.477992147,6.3007518796992485,28,17
h2_jackpot_cap,cap_150m,150 mil. €,Vyšší strop jackpotu 150 mil. €.,82,270507,1000,25000000,0.5,150000000.0,50000000000.0,25000000000.0,22655550000.0,12268050000.0,154,47,8,375000000.0,0.0,150000000.0,36000000.0,54783000.0,22655550.0,27019863.002937302,27019863.002937302,6.507692307692308,31,17
h2_jackpot_cap,cap_150m,150 mil. €,Vyšší strop jackpotu 150 mil. €.,83,270508,1000,25000000,0.5,150000000.0,50000000000.0,25000000000.0,22685500000.0,12298000000.0,167,51,8,411000000.0,0.0,150000000.0,0.0,53664000.0,22685500.0,26481750.59828938,26481750.59828938,6.2631578947368425,31,17
h2_jackpot_cap,cap_150m,150 mil. €,Vyšší strop jackpotu 150 mil. €.,84,270509,1000,25000000,0.5,150000000.0,50000000000.0,25000000000.0,22687787500.0,12300287500.0,149,62,8,510000000.0,0.0,150000000.0,9000000.0,55080000.0,22687787.5,26369169.019161254,26369169.019161254,6.546153846153846,41,17
h2_jackpot_cap,cap_150m,150 mil. €,Vyšší strop jackpotu 150 mil. €.,85,270510,1000,25000000,0.5,150000000.0,50000000000.0,25000000000.0,22620300000.0,12232800000.0,169,46,6,378000000.0,0.0,150000000.0,36000000.0,49209000.0,22620300.0,24996490.41185582,24996490.41185582,5.852112676056338,37,17
h2_jackpot_cap,cap_150m,150 mil. €,Vyšší strop jackpotu 150 mil. €.,86,270511,1000,25000000,0.5,150000000.0,50000000000.0,25000000000.0,22649500000.0,12262000000.0,145,74,7,624000000.0,0.0,150000000.0,18000000.0,57111000.0,22649500.0,26416543.58068065,26416543.58068065,7.3076923076923075,37,17
h2_jackpot_cap,cap_150m,150 mil. €,Vyšší strop jackpotu 150 mil. €.,87,270512,1000,25000000,0.5,150000000.0,50000000000.0,25000000000.0,22680800000.0,12293300000.0,174,45,10,345000000.0,0.0,150000000.0,0.0,51789000.0,22680800.0,26234266.548924137,26234266.548924137,6.118518518518519,29,17
h2_jackpot_cap,cap_150m,150 mil. €,Vyšší strop jackpotu 150 mil. €.,88,270513,1000,25000000,0.5,150000000.0,50000000000.0,25000000000.0,22676500000.0,12289000000.0,177,25,4,201000000.0,0.0,150000000.0,9000000.0,46044000.0,22676500.0,24788063.11009394,24788063.11009394,5.3441558441558445,30,17
h2_jackpot_cap,cap_150m,150 mil. €,Vyšší strop jackpotu 150 mil. €.,89,270514,1000,25000000,0.5,150000000.0,50000000000.0,25000000000.0,22588650000.0,12201150000.0,167,51,7,417000000.0,0.0,150000000.0,90000000.0,51987000.0,22588650.0,25687779.55911137,25687779.55911137,5.9928057553956835,33,17
h2_jackpot_cap,cap_150m,150 mil. €,Vyšší strop jackpotu 150 mil. €.,90,270515,1000,25000000,0.5,150000000.0,50000000000.0,25000000000.0,22673550000.0,12286050000.0,156,71,15,549000000.0,0.0,150000000.0,0.0,58053000.0,22673550.0,27452846.353292767,27452846.353292767,6.752,30,17
h2_jackpot_cap,cap_150m,150 mil. €,Vyšší strop jackpotu 150 mil. €.,91,270516,1000,25000000,0.5,150000000.0,50000000000.0,25000000000.0,22603300000.0,12215800000.0,159,76,9,630000000.0,0.0,150000000.0,99000000.0,53358000.0,22603300.0,24916179.163547527,24916179.163547527,6.138686131386861,39,17
h2_jackpot_cap,cap_150m,150 mil. €,Vyšší strop jackpotu 150 mil. €.,92,270517,1000,25000000,0.5,150000000.0,50000000000.0,25000000000.0,22638837500.0,12251337500.0,154,74,11,600000000.0,0.0,150000000.0,9000000.0,55971000.0,22638837.5,26388792.707413573,26388792.707413573,6.507692307692308,35,17
h2_jackpot_cap,cap_150m,150 mil. €,Vyšší strop jackpotu 150 mil. €.,93,270518,1000,25000000,0.5,150000000.0,50000000000.0,25000000000.0,22671000000.0,12283500000.0,171,21,6,153000000.0,0.0,150000000.0,36000000.0,45081000.0,22671000.0,24778034.8090804,24778034.8090804,5.383116883116883,26,17
h2_jackpot_cap,cap_150m,150 mil. €,Vyšší strop jackpotu 150 mil. €.,94,270519,1000,25000000,0.5,150000000.0,50000000000.0,25000000000.0,22647837500.0,12260337500.0,184,49,12,369000000.0,0.0,150000000.0,18000000.0,50298000.0,22647837.5,25678664.30482403,25678664.30482403,5.706293706293707,27,17
h2_jackpot_cap,cap_150m,150 mil. €,Vyšší strop jackpotu 150 mil. €.,95,270520,1000,25000000,0.5,150000000.0,50000000000.0,25000000000.0,22669250000.0,12281750000.0,173,49,8,393000000.0,0.0,150000000.0,9000000.0,49701000.0,22669250.0,25202002.736637816,25202002.736637816,5.587837837837838,34,17
h2_jackpot_cap,cap_150m,150 mil. €,Vyšší strop jackpotu 150 mil. €.,96,270521,1000,25000000,0.5,150000000.0,50000000000.0,25000000000.0,22533887500.0,12146387500.0,160,54,10,426000000.0,0.0,150000000.0,150000000.0,52779000.0,22533887.5,25721016.222995423,25721016.222995423,6.222222222222222,36,17
h2_jackpot_cap,cap_150m,150 mil. €,Vyšší strop jackpotu 150 mil. €.,97,270522,1000,25000000,0.5,150000000.0,50000000000.0,25000000000.0,22629750000.0,12242250000.0,151,61,7,507000000.0,0.0,150000000.0,18000000.0,54810000.0,22629750.0,26237860.572796326,26237860.572796326,6.792,32,17
h2_jackpot_cap,cap_150m,150 mil. €,Vyšší strop jackpotu 150 mil. €.,98,270523,1000,25000000,0.5,150000000.0,50000000000.0,25000000000.0,22682950000.0,12295450000.0,170,65,11,519000000.0,0.0,150000000.0,9000000.0,53010000.0,22682950.0,25779474.62221641,25779474.62221641,5.886524822695035,30,17
h2_jackpot_cap,cap_150m,150 mil. €,Vyšší strop jackpotu 150 mil. €.,99,270524,1000,25000000,0.5,150000000.0,50000000000.0,25000000000.0,22662800000.0,12275300000.0,174,44,8,348000000.0,0.0,150000000.0,0.0,48816000.0,22662800.0,25049976.570048925,25049976.570048925,5.696551724137931,27,17
h2_jackpot_cap,cap_150m,150 mil. €,Vyšší strop jackpotu 150 mil. €.,100,270525,1000,25000000,0.5,150000000.0,50000000000.0,25000000000.0,22684787500.0,12297287500.0,175,15,6,99000000.0,0.0,150000000.0,18000000.0,45576000.0,22684787.5,25282381.06836644,25282381.06836644,5.427631578947368,21,17
h2_jackpot_cap,cap_150m,150 mil. €,Vyšší strop jackpotu 150 mil. €.,101,270526,1000,25000000,0.5,150000000.0,50000000000.0,25000000000.0,22689400000.0,12301900000.0,167,43,11,321000000.0,0.0,150000000.0,9000000.0,50133000.0,22689400.0,25856209.460011728,25856209.460011728,5.744827586206896,28,17
h2_jackpot_cap,cap_150m,150 mil. €,Vyšší strop jackpotu 150 mil. €.,102,270527,1000,25000000,0.5,150000000.0,50000000000.0,25000000000.0,22653387500.0,12265887500.0,158,49,10,381000000.0,0.0,150000000.0,18000000.0,52200000.0,22653387.5,26214857.832555447,26214857.832555447,6.237037037037037,24,17
h2_jackpot_cap,cap_150m,150 mil. €,Vyšší strop jackpotu 150 mil. €.,103,270528,1000,25000000,0.5,150000000.0,50000000000.0,25000000000.0,22643050000.0,12255550000.0,144,70,15,540000000.0,0.0,150000000.0,9000000.0,58506000.0,22643050.0,27730302.995053984,27730302.995053984,6.534351145038168,26,17
h2_jackpot_cap,cap_150m,150 mil. €,Vyšší strop jackpotu 150 mil. €.,104,270529,1000,25000000,0.5,150000000.0,50000000000.0,25000000000.0,22582600000.0,12195100000.0,159,38,9,288000000.0,0.0,150000000.0,81000000.0,53472000.0,22582600.0,26992161.588876132,26992161.588876132,6.276119402985074,31,17
h2_jackpot_cap,cap_150m,150 mil. €,Vyšší strop jackpotu 150 mil. €.,105,270530,1000,25000000,0.5,150000000.0,50000000000.0,25000000000.0,22567250000.0,12179750000.0,182,32,7,246000000.0,0.0,150000000.0,126000000.0,47139000.0,22567250.0,24791879.01183571,24791879.01183571,5.489932885906041,30,17
h2_jackpot_cap,cap_150m,150 mil. €,Vyšší strop jackpotu 150 mil. €.,106,270531,1000,25000000,0.5,150000000.0,50000000000.0,25000000000.0,22680800000.0,12293300000.0,171,17,5,123000000.0,0.0,150000000.0,9000000.0,47907000.0,22680800.0,25985654.53014413,25985654.53014413,5.756944444444445,20,17
h2_jackpot_cap,cap_150m,150 mil. €,Vyšší strop jackpotu 150 mil. €.,107,270532,1000,25000000,0.5,150000000.0,50000000000.0,25000000000.0,22592950000.0,12205450000.0,163,29,8,213000000.0,0.0,150000000.0,99000000.0,48978000.0,22592950.0,25773165.168397535,25773165.168397535,6.109489051094891,24,17
h2_jackpot_cap,cap_150m,150 mil. €,Vyšší strop jackpotu 150 mil. €.,108,270533,1000,25000000,0.5,150000000.0,50000000000.0,25000000000.0,22529550000.0,12142050000.0,163,64,9,522000000.0,0.0,150000000.0,150000000.0,53943000.0,22529550.0,25513057.819428466,25513057.819428466,6.438461538461539,36,17
h2_jackpot_cap,cap_150m,150 mil. €,Vyšší strop jackpotu 150 mil. €.,109,270534,1000,25000000,0.5,150000000.0,50000000000.0,25000000000.0,22675700000.0,12288200000.0,155,88,12,720000000.0,0.0,150000000.0,18000000.0,57165000.0,22675700.0,26015296.932958502,26015296.932958502,6.5,33,17
h2_jackpot_cap,cap_150m,150 mil. €,Vyšší strop jackpotu 150 mil. €.,110,270535,1000,25000000,0.5,150000000.0,50000000000.0,25000000000.0,22634050000.0,12246550000.0,152,67,14,519000000.0,0.0,150000000.0,36000000.0,57576000.0,22634050.0,27438110.32300694,27438110.32300694,6.784,23,17
h2_jackpot_cap,cap_150m,150 mil. €,Vyšší strop jackpotu 150 mil. €.,111,270536,1000,25000000,0.5,150000000.0,50000000000.0,25000000000.0,22653800000.0,12266300000.0,154,55,12,423000000.0,0.0,150000000.0,36000000.0,55383000.0,22653800.0,27121020.916624803,27121020.916624803,6.507692307692308,30,17
h2_jackpot_cap,cap_150m,150 mil. €,Vyšší strop jackpotu 150 mil. €.,112,270537,1000,25000000,0.5,150000000.0,50000000000.0,25000000000.0,22670187500.0,12282687500.0,158,80,11,654000000.0,0.0,150000000.0,9000000.0,55683000.0,22670187.5,25869906.554162383,25869906.554162383,6.476923076923077,33,17
h2_jackpot_cap,cap_150m,150 mil. €,Vyšší strop jackpotu 150 mil. €.,113,270538,1000,25000000,0.5,150000000.0,50000000000.0,25000000000.0,22651200000.0,12263700000.0,197,26,7,192000000.0,0.0,150000000.0,18000000.0,44601000.0,22651200.0,24445561.12180696,24445561.12180696,5.317880794701987,22,17
h2_jackpot_cap,cap_150m,150 mil. €,Vyšší strop jackpotu 150 mil. €.,114,270539,1000,25000000,0.5,150000000.0,50000000000.0,25000000000.0,22607537500.0,12220037500.0,146,71,11,573000000.0,0.0,150000000.0,54000000.0,57060000.0,22607537.5,26749209.092837565,26749209.092837565,6.943089430894309,32,17
h2_jackpot_cap,cap_150m,150 mil. €,Vyšší strop jackpotu 150 mil. €.,115,270540,1000,25000000,0.5,150000000.0,50000000000.0,25000000000.0,22622900000.0,12235400000.0,168,71,12,567000000.0,0.0,150000000.0,0.0,53031000.0,22622900.0,25369809.037318353,25369809.037318353,6.072992700729927,34,17
h2_jackpot_cap,cap_150m,150 mil. €,Vyšší strop jackpotu 150 mil. €.,116,270541,1000,25000000,0.5,150000000.0,50000000000.0,25000000000.0,22657300000.0,12269800000.0,165,31,8,231000000.0,0.0,150000000.0,45000000.0,49674000.0,22657300.0,26049489.663139276,26049489.663139276,6.139705882352941,22,17
h2_jackpot_cap,cap_150m,150 mil. €,Vyšší strop jackpotu 150 mil. €.,117,270542,1000,25000000,0.5,150000000.0,50000000000.0,25000000000.0,22613100000.0,12225600000.0,162,53,12,405000000.0,0.0,150000000.0,81000000.0,52050000.0,22613100.0,26024523.884021394,26024523.884021394,6.207407407407407,33,17
h2_jackpot_cap,cap_150m,150 mil. €,Vyšší strop jackpotu 150 mil. €.,118,270543,1000,25000000,0.5,150000000.0,50000000000.0,25000000000.0,22550550000.0,12163050000.0,167,44,6,360000000.0,0.0,150000000.0,150000000.0,49368000.0,22550550.0,24709347.162511192,24709347.162511192,5.744827586206896,36,17
h2_jackpot_cap,cap_150m,150 mil. €,Vyšší strop jackpotu 150 mil. €.,119,270544,1000,25000000,0.5,150000000.0,50000000000.0,25000000000.0,22639687500.0,12252187500.0,165,41,10,309000000.0,0.0,150000000.0,0.0,50775000.0,22639687.5,26054724.932506844,26054724.932506844,6.139705882352941,25,17
h2_jackpot_cap,cap_150m,150 mil. €,Vyšší strop jackpotu 150 mil. €.,120,270545,1000,25000000,0.5,150000000.0,50000000000.0,25000000000.0,22597200000.0,12209700000.0,159,48,11,366000000.0,0.0,150000000.0,45000000.0,50505000.0,22597200.0,25653094.787179187,25653094.787179187,5.964539007092198,28,17
h2_jackpot_cap,cap_150m,150 mil. €,Vyšší strop jackpotu 150 mil. €.,121,270546,1000,25000000,0.5,150000000.0,50000000000.0,25000000000.0,22641037500.0,12253537500.0,174,32,7,246000000.0,0.0,150000000.0,27000000.0,47787000.0,22641037.5,25304837.182440903,25304837.182440903,5.619047619047619,23,17
h2_jackpot_cap,cap_150m,150 mil. €,Vyšší strop jackpotu 150 mil. €.,122,270547,1000,25000000,0.5,150000000.0,50000000000.0,25000000000.0,22658987500.0,12271487500.0,174,76,11,618000000.0,0.0,150000000.0,9000000.0,55317000.0,22658987.5,25991668.02806418,25991668.02806418,5.942446043165468,31,17
h2_jackpot_cap,cap_150m,150 mil. €,Vyšší strop jackpotu 150 mil. €.,123,270548,1000,25000000,0.5,150000000.0,50000000000.0,25000000000.0,22703237500.0,12315737500.0,167,67,7,561000000.0,0.0,150000000.0,9000000.0,53055000.0,22703237.5,25347830.10288738,25347830.10288738,5.95,38,17
h2_jackpot_cap,cap_150m,150 mil. €,Vyšší strop jackpotu 150 mil. €.,124,270549,1000,25000000,0.5,150000000.0,50000000000.0,25000000000.0,22685500000.0,12298000000.0,164,27,6,207000000.0,0.0,150000000.0,0.0,49050000.0,22685500.0,25958382.36003931,25958382.36003931,6.147058823529412,22,17
h2_jackpot_cap,cap_150m,150 mil. €,Vyšší strop jackpotu 150 mil. €.,125,270550,1000,25000000,0.5,150000000.0,50000000000.0,25000000000.0,22631500000.0,12244000000.0,155,120,12,1008000000.0,0.0,150000000.0,9000000.0,60561000.0,22631500.0,25646078.31131302,25646078.31131302,6.76,40,17
h2_jackpot_cap,cap_150m,150 mil. €,Vyšší strop jackpotu 150 mil. €.,126,270551,1000,25000000,0.5,150000000.0,50000000000.0,25000000000.0,22653400000.0,12265900000.0,160,57,11,447000000.0,0.0,150000000.0,27000000.0,53331000.0,22653400.0,26270390.336650882,26270390.336650882,6.315789473684211,31,17
h2_jackpot_cap,cap_150m,150 mil. €,Vyšší strop jackpotu 150 mil. €.,127,270552,1000,25000000,0.5,150000000.0,50000000000.0,25000000000.0,22700550000.0,12313050000.0,168,18,7,120000000.0,0.0,150000000.0,0.0,46614000.0,22700550.0,25568843.779050708,25568843.779050708,5.583892617449664,23,17
h2_jackpot_cap,cap_150m,150 mil. €,Vyšší strop jackpotu 150 mil. €.,128,270553,1000,25000000,0.5,150000000.0,50000000000.0,25000000000.0,22717750000.0,12330250000.0,152,37,10,273000000.0,0.0,150000000.0,0.0,52182000.0,22717750.0,26848422.624755815,26848422.624755815,6.189781021897811,25,17
h2_jackpot_cap,cap_150m,150 mil. €,Vyšší strop jackpotu 150 mil. €.,129,270554,1000,25000000,0.5,150000000.0,50000000000.0,25000000000.0,22644400000.0,12256900000.0,141,91,14,735000000.0,0.0,150000000.0,18000000.0,60330000.0,22644400.0,27199725.892736495,27199725.892736495,7.099173553719008,26,17
h2_jackpot_cap,cap_150m,150 mil. €,Vyšší strop jackpotu 150 mil. €.,130,270555,1000,25000000,0.5,150000000.0,50000000000.0,25000000000.0,22681737500.0,12294237500.0,194,45,8,357000000.0,0.0,150000000.0,9000000.0,47544000.0,22681737.5,24589097.54113281,24589097.54113281,5.337748344370861,26,17
h2_jackpot_cap,cap_150m,150 mil. €,Vyšší strop jackpotu 150 mil. €.,131,270556,1000,25000000,0.5,150000000.0,50000000000.0,25000000000.0,22676500000.0,12289000000.0,180,26,8,186000000.0,0.0,150000000.0,0.0,46683000.0,22676500.0,25321387.654510565,25321387.654510565,5.466666666666667,23,17
h2_jackpot_cap,cap_150m,150 mil. €,Vyšší strop jackpotu 150 mil. €.,132,270557,1000,25000000,0.5,150000000.0,50000000000.0,25000000000.0,22702700000.0,12315200000.0,166,41,9,315000000.0,0.0,150000000.0,0.0,50376000.0,22702700.0,25882168.721148543,25882168.721148543,5.8321678321678325,34,17
h2_jackpot_cap,cap_150m,150 mil. €,Vyšší strop jackpotu 150 mil. €.,133,270558,1000,25000000,0.5,150000000.0,50000000000.0,25000000000.0,22605837500.0,12218337500.0,168,50,8,402000000.0,0.0,150000000.0,45000000.0,51399000.0,22605837.5,25700954.356401704,25700954.356401704,5.818181818181818,31,17
h2_jackpot_cap,cap_150m,150 mil. €,Vyšší strop jackpotu 150 mil. €.,134,270559,1000,25000000,0.5,150000000.0,50000000000.0,25000000000.0,22674850000.0,12287350000.0,144,68,8,564000000.0,0.0,150000000.0,9000000.0,56016000.0,22674850.0,26356360.237663697,26356360.237663697,6.635658914728682,36,17
h2_jackpot_cap,cap_150m,150 mil. €,Vyšší strop jackpotu 150 mil. €.,135,270560,1000,25000000,0.5,150000000.0,50000000000.0,25000000000.0,22658900000.0,12271400000.0,180,29,6,225000000.0,0.0,150000000.0,9000000.0,47118000.0,22658900.0,25210326.570475046,25210326.570475046,5.578231292517007,23,17
